time,BTC,ETH,XRP,AAPL,AMZN,GOOGL,INFY.NS,MSFT,RELIANCE.NS,TCS.NS,TSLA
24-04-2023,27520.93,1842.55,0.4607,163.2797,106.21,105.2441,1148.4183,276.3961,1076.4191,3045.6958,162.55
25-04-2023,28308.07,1866.52,0.4695,161.739,102.57,103.1386,1147.1073,270.1672,1084.6588,3046.8472,160.67
26-04-2023,28432.89,1866.8,0.4619,161.7291,104.98,102.9996,1149.589,289.7367,1078.2908,3068.0962,153.75
27-04-2023,29483.94,1909.45,0.4836,166.3215,109.82,106.853,1167.1013,299.0163,1085.1154,3058.3115,160.19
28-04-2023,29339.99,1896.05,0.5245,167.5757,105.45,106.6047,1173.1886,301.4,1104.9501,3088.3386,164.31
01-05-2023,28086.77,1832.65,0.5182,167.4868,102.05,106.4657,1173.1886,299.7324,1104.9501,3088.3386,161.83
02-05-2023,28694.7,1871.76,0.4647,166.4499,103.63,104.5986,1196.3198,299.5852,1114.3312,3088.4817,160.31
03-05-2023,29041.65,1906.04,0.4632,165.3734,103.65,104.688,1188.547,298.5945,1104.7675,3050.5886,160.61
04-05-2023,28865.72,1878.59,0.461,163.734,104,103.9729,1192.6677,299.5852,1117.5037,3089.7295,161.2
05-05-2023,29548.51,1996.13,0.4675,171.4175,105.66,104.8469,1179.1354,304.7253,1114.6506,3099.3228,170.06
08-05-2023,27783.42,1853.94,0.4286,171.3484,105.83,107.0318,1185.2224,302.7634,1128.4139,3118.4136,171.79
09-05-2023,27680.21,1848.91,0.4289,169.6398,106.62,106.6147,1189.9985,301.145,1131.9062,3149.7358,169.15
10-05-2023,27628.73,1842.62,0.4305,171.4076,110.19,110.9845,1183.0216,306.3536,1139.6896,3153.1414,168.54
11-05-2023,26991.62,1795.51,0.4212,171.5952,112.18,115.7715,1176.3258,304.1955,1132.2487,3148.6804,172.08
12-05-2023,26807.09,1808.28,0.4305,170.6656,110.26,116.7051,1166.1179,303.0774,1134.0974,3141.1494,167.98
15-05-2023,27176.27,1817.04,0.4273,170.1711,111.2,115.7119,1178.4327,303.558,1136.3342,3122.6826,166.35
16-05-2023,27036.57,1824.54,0.4424,170.1711,113.4,118.6914,1184.0051,305.7945,1120.1514,3125.6562,166.52
17-05-2023,27406.21,1822.22,0.4483,170.7843,115.5,120.0123,1167.7101,308.6847,1113.5322,3078.217,173.86
18-05-2023,26823.31,1800.84,0.4595,173.1183,118.15,121.9886,1166.8673,313.1282,1111.1356,3069.7275,176.89
19-05-2023,26888.42,1812.74,0.4677,173.227,116.25,121.9191,1188.3129,312.9513,1114.7418,3091.792,180.14
22-05-2023,26855.4,1817.83,0.4615,172.2776,115.01,124.1934,1210.6949,315.7432,1120.6991,3164.5571,188.87
23-05-2023,27224.7,1854.48,0.4653,169.6668,114.99,121.7205,1217.4846,309.9234,1120.4937,3162.9744,185.77
24-05-2023,26326.17,1799.99,0.4533,169.9437,116.75,120.0719,1216.1735,308.5373,1113.9659,3169.0183,182.9
25-05-2023,26480.21,1806.04,0.4537,171.081,115,122.6342,1221.5115,320.4029,1113.829,3159.5688,184.47
26-05-2023,26719.7,1828.68,0.4686,173.4941,120.11,123.7565,1233.7794,327.255,1144.2089,3193.5295,193.17
29-05-2023,27746.07,1893.17,0.4947,173.4941,120.11,123.7565,1230.9232,327.255,1150.6453,3185.3269,193.17
30-05-2023,27703.56,1901.19,0.5213,175.3434,121.66,122.8229,1239.7731,325.6034,1150.3486,3181.3455,201.16
31-05-2023,27220.17,1874.03,0.5171,175.294,120.58,122.0284,1234.5757,322.8311,1127.501,3155.7317,203.93
01-06-2023,26825.73,1862.24,0.5065,178.1026,122.77,122.8725,1235.6993,326.9502,1124.4653,3188.8289,207.52
02-06-2023,27251.14,1907.36,0.5251,178.9531,124.25,123.816,1232.8521,329.7225,1120.7904,3171.1772,213.97
05-06-2023,25740.46,1811.47,0.5095,177.5983,125.3,125.1469,1238.0721,330.2534,1130.8562,3155.1558,217.61
06-06-2023,27269.02,1886.35,0.5301,177.2323,126.61,126.438,1213.8706,328.0316,1131.8149,3100.8577,221.31
07-06-2023,26348.91,1832.56,0.5186,175.8577,121.23,121.6609,1223.3137,317.9059,1140.3971,3141.7251,224.57
08-06-2023,26509.09,1846.12,0.5239,178.5773,124.25,121.3034,1217.4772,319.7542,1141.0817,3104.8386,234.86
09-06-2023,26483.81,1840.51,0.538,178.9631,123.43,121.3927,1201.485,321.2582,1133.002,3078.7927,244.4
12-06-2023,25905.64,1742.66,0.5253,181.7618,126.57,122.7931,1226.1611,326.2326,1134.0061,3114.864,249.83
13-06-2023,25928.94,1739.4,0.5193,181.2871,126.66,122.9818,1238.4043,328.6313,1150.7595,3111.7939,258.71
14-06-2023,25125.73,1650.8,0.4801,181.92,126.42,122.8229,1234.181,331.6297,1164.9109,3118.845,256.79
15-06-2023,25574.36,1665.43,0.4798,183.9573,127.11,124.2332,1221.2734,342.2076,1165.2305,3108.4556,255.9
16-06-2023,26330.59,1716.87,0.4755,182.8793,125.49,122.6838,1225.8765,336.5352,1176.5745,3068.4436,260.54
19-06-2023,26842.09,1736.79,0.4928,182.8793,125.49,122.6838,1228.1067,336.5352,1164.8881,3102.7537,260.54
20-06-2023,28319.35,1792.7,0.4928,182.9683,125.78,122.2568,1237.0282,332.3276,1167.3075,3119.4734,274.45
21-06-2023,30000.55,1889.61,0.4999,181.9299,124.83,119.7243,1233.1843,327.9136,1170.5942,3148.9507,259.46
22-06-2023,29892.81,1872.42,0.494,184.9364,130.15,122.3064,1216.2906,333.9595,1157.4471,3129.9114,264.61
23-06-2023,30705.39,1893.52,0.4963,184.6199,129.33,121.502,1200.5835,329.3489,1147.9749,3108.5042,256.6
26-06-2023,30271.91,1859.19,0.4791,183.2255,127.33,117.5294,1205.661,323.0376,1139.2102,3082.6987,241.05
27-06-2023,30696.99,1889.8,0.4834,185.9847,129.18,117.5195,1214.0129,328.9066,1139.6211,3090.1411,250.21
28-06-2023,30078.9,1827.54,0.465,187.1616,129.04,119.3568,1227.4899,330.1649,1154.7083,3107.6338,256.24
29-06-2023,30447.17,1852.08,0.4744,187.4978,127.9,118.2842,1227.4899,329.3784,1154.7083,3107.6338,257.5
30-06-2023,30471.06,1933.62,0.4732,191.8295,130.36,118.8801,1267.4934,334.7755,1164.1805,3191.5239,261.77
03-07-2023,31160.24,1955.81,0.4898,190.3361,130.22,119.0787,1265.7852,332.2686,1194.0582,3162.5779,279.82
04-07-2023,30774.39,1936.37,0.487,190.3361,130.22,119.0787,1276.6521,332.2686,1181.7556,3197.9023,279.82
05-07-2023,30503.07,1910.36,0.4781,189.2186,130.38,120.916,1278.6926,332.4259,1179.8156,3208.6301,282.48
06-07-2023,29907.98,1846.23,0.4621,189.6933,128.36,119.2873,1275.4657,335.4931,1204.5804,3211.481,276.54
07-07-2023,30349.69,1870.78,0.4687,188.5757,129.78,118.6616,1262.4633,331.5117,1202.2296,3217.6182,274.43
10-07-2023,30421.04,1880.69,0.4774,186.5286,127.13,115.6523,1261.4668,326.2129,1248.5411,3162.2397,269.61
11-07-2023,30626.62,1878.62,0.4755,186.0045,128.78,116.3376,1279.9264,326.8421,1262.0762,3162.6743,269.79
12-07-2023,30385.22,1871.83,0.4711,187.6758,130.8,118.1153,1265.4055,331.492,1263.4684,3150.5933,271.99
13-07-2023,31475.78,2005.75,0.8159,188.4373,134.3,123.6869,1295.5862,336.8596,1252.1702,3228.5393,277.9
14-07-2023,30331.09,1939.13,0.719,188.5857,134.68,124.5609,1353.3374,339.3959,1251.1202,3396.8018,281.38
17-07-2023,30147.68,1911.56,0.7377,191.8492,133.56,123.7962,1350.4902,339.8777,1276.6842,3374.6213,290.38
18-07-2023,29863.79,1897.76,0.779,191.5921,132.83,122.9123,1400.0796,353.4047,1287.5259,3379.5986,293.34
19-07-2023,29918.6,1888.8,0.8197,192.947,135.36,121.1941,1399.8423,349.0694,1297.2949,3353.697,291.26
20-07-2023,29809.61,1891.77,0.7941,190.9987,129.96,118.3835,1375.6882,340.9983,1295.7239,3355.8772,262.9
21-07-2023,29911.46,1891.92,0.7717,189.8219,130,119.1979,1263.7921,337.9508,1255.6134,3263.824,260.02
24-07-2023,29181.04,1849.87,0.7023,190.6229,128.8,120.6975,1268.5375,339.2681,1230.2168,3289.4536,269.06
25-07-2023,29226.63,1857.51,0.7087,191.4833,129.13,121.3729,1266.6393,345.0388,1229.4255,3293.717,265.28
26-07-2023,29352.06,1871.94,0.7157,192.3536,128.15,128.3845,1280.1637,332.0524,1249.4064,3283.2036,264.35
27-07-2023,29217.05,1860.95,0.7137,191.0878,128.25,128.5136,1284.2448,325.1217,1237.7838,3291.5369,255.71
28-07-2023,29316.82,1874.32,0.7122,193.6689,132.21,131.6719,1272.2389,332.6422,1250.2225,3251.3242,266.44
31-07-2023,29231.47,1856.01,0.6974,194.2821,133.68,131.8109,1286.6648,330.2337,1260.8065,3315.3254,267.43
01-08-2023,29699.74,1872.96,0.7068,193.4514,131.69,130.6489,1295.6809,330.6466,1242.9769,3344.9763,261.07
02-08-2023,29163.69,1839.07,0.6848,190.4548,128.21,127.5006,1287.7561,321.9562,1229.6975,3333.9299,254.11
03-08-2023,29177.75,1834.44,0.6628,189.0604,128.91,127.5701,1294.8269,321.1304,1224.5292,3294.4924,259.32
04-08-2023,29078.51,1827.52,0.635,179.9817,139.57,127.2325,1308.1614,322.2315,1241.1716,3336.74,253.86
07-08-2023,29182.16,1827.07,0.6226,176.8763,142.22,130.629,1322.0654,324.522,1248.2441,3375.9836,251.45
08-08-2023,29770.51,1855.78,0.6418,177.8159,139.94,130.4999,1319.4081,320.5308,1240.7264,3362.9509,249.7
09-08-2023,29566.47,1854.14,0.643,176.2236,137.85,128.7719,1323.394,316.7755,1248.9119,3355.1021,242.19
10-08-2023,29428.1,1850.51,0.6325,176.006,138.56,128.8017,1318.364,317.4635,1254.476,3335.335,245.34
11-08-2023,29403.56,1847.01,0.6313,176.0655,138.41,128.6725,1301.9923,315.5761,1259.7678,3341.8274,242.65
14-08-2023,29409.22,1844.02,0.634,177.7193,140.57,130.4304,1322.5874,318.5548,1274.6547,3342.8442,239.76
15-08-2023,29171.23,1827.21,0.6098,175.7288,137.67,128.891,1322.5874,316.4117,1274.6547,3342.8442,232.96
16-08-2023,28702.8,1805.68,0.5884,174.8573,135.07,127.8184,1346.267,315.6432,1273.6161,3351.1292,225.6
17-08-2023,26629.67,1681.74,0.5068,172.3122,133.98,129.03,1339.6709,312.1755,1255.2426,3329.1824,219.22
18-08-2023,26049.69,1661.34,0.506,172.7975,133.22,126.5869,1318.0793,311.7815,1264.5405,3262.6614,215.49
21-08-2023,26126.18,1667.37,0.5246,174.1344,134.68,127.4907,1333.834,317.1013,1250.7427,3296.1394,231.28
22-08-2023,26043.01,1634.23,0.5204,175.5109,134.25,128.1958,1332.2679,317.6727,1250.4448,3277.2441,233.19
23-08-2023,26429.4,1679.23,0.5298,179.3632,135.52,131.4633,1336.2542,322.1453,1251.8346,3292.845,236.86
24-08-2023,26166.22,1660.46,0.5183,174.6691,131.84,128.891,1351.1072,315.2197,1230.7904,3282.6704,230.04
25-08-2023,26051.29,1652.94,0.5257,176.8775,133.26,128.9904,1347.7854,318.185,1225.1075,3276.4209,238.59
28-08-2023,26106,1652.22,0.523,178.4422,133.14,130.1126,1343.5621,318.8943,1212.8978,3270.8491,238.82
29-08-2023,27724.41,1729.38,0.5398,182.334,134.91,133.6482,1345.4603,323.5343,1201.2838,3271.4307,257.18
30-08-2023,27305.41,1705.51,0.5283,185.8298,135.07,134.9492,1362.0691,323.9087,1200.1422,3285.7712,256.9
31-08-2023,25937.29,1645.67,0.5109,186.0477,138.01,135.2373,1362.3538,322.894,1194.6577,3252.6807,258.08
01-09-2023,25798.79,1628.51,0.4981,187.6223,138.12,134.7308,1370.3262,323.7806,1197.4619,3274.3855,245.01
04-09-2023,25816.24,1629.77,0.5082,187.6223,138.12,134.7308,1390.4938,323.7806,1196.4941,3312.467,245.01
05-09-2023,25785.01,1633.83,0.505,187.8599,137.27,134.84,1403.5913,328.598,1202.8969,3322.9802,256.49
06-09-2023,25751.71,1632.35,0.5032,181.1358,135.36,133.539,1402.215,327.938,1205.4281,3323.5132,251.92
07-09-2023,26264.75,1647.63,0.5051,175.8377,137.85,134.3335,1391.538,325.0121,1207.0659,3348.0769,251.49
08-09-2023,25907.13,1636.13,0.5049,176.4516,138.23,135.4458,1394.7649,329.3073,1215.1064,3335.1411,248.5
11-09-2023,25157.07,1551.53,0.4742,177.6202,143.1,135.9821,1401.266,332.9229,1228.2095,3372.6892,273.58
12-09-2023,25840.34,1593.09,0.4801,174.5899,141.23,134.4129,1424.6608,326.8445,1210.4659,3469.7327,267.48
13-09-2023,26227.49,1607.97,0.4832,172.5202,144.85,135.7736,1422.0508,331.0708,1216.521,3457.1846,271.3
14-09-2023,26533.66,1627.01,0.4889,174.0353,144.72,137.1541,1430.2128,333.6715,1217.6377,3449.6267,276.04
15-09-2023,26605.49,1641.48,0.5005,173.3124,140.39,136.4588,1434.6261,325.3174,1219.8961,3486.6902,274.39
18-09-2023,26767.82,1637.19,0.503,176.2437,139.98,137.2633,1415.8344,324.1747,1209.2747,3494.2964,265.28
19-09-2023,27219.02,1643.58,0.514,177.333,137.63,137.0944,1415.8344,323.7708,1209.2747,3494.2964,266.5
20-09-2023,27126.4,1622.39,0.5213,173.7878,135.29,132.8239,1414.3633,316.0078,1182.324,3494.2,262.59
21-09-2023,26567.47,1584.04,0.5071,172.2429,129.33,129.5465,1425.2776,314.7862,1173.7129,3474.0935,255.7
22-09-2023,26583.16,1593.13,0.5122,173.0945,129.12,129.3578,1419.9629,312.3036,1168.8241,3491.874,244.88
25-09-2023,26297.93,1588.04,0.5054,174.3721,131.27,130.2119,1399.0831,312.8257,1161.6273,3466.1963,246.99
26-09-2023,26212.59,1593.27,0.5017,170.292,125.98,127.6893,1386.2705,307.5059,1162.6447,3474.4807,244.12
27-09-2023,26360.2,1597.73,0.4988,168.7768,125.98,129.6458,1392.2971,308.1463,1175.7477,3477.9692,240.5
28-09-2023,27027.2,1652.9,0.5097,169.0343,125.98,131.4037,1366.1501,308.9837,1158.4756,3427.0491,246.38
29-09-2023,26909.4,1667.44,0.5215,169.5493,127.12,129.9636,1362.3538,311.0624,1163.8856,3419.1521,250.22
02-10-2023,27507.22,1662.8,0.5123,172.0646,129.46,133.2509,1362.3538,317.0225,1163.8856,3419.1521,251.6
03-10-2023,27428.66,1656.96,0.5391,170.7277,124.72,131.5229,1360.9777,308.7373,1150.5591,3404.8599,246.53
04-10-2023,27789.8,1646.79,0.5328,171.9755,127,134.3136,1370.8005,314.2246,1148.5739,3428.0181,261.16
05-10-2023,27414.59,1611.72,0.523,173.2134,125.96,134.1448,1388.9279,314.6187,1148.5491,3478.0181,260.05
06-10-2023,27946.61,1645.93,0.5258,175.7684,127.96,136.6376,1403.4012,322.4015,1150.4847,3509.0732,260.53
09-10-2023,27598.77,1580.25,0.5029,177.2538,128.26,137.4718,1400.3169,324.9235,1140.6823,3525.498,259.67
10-10-2023,27395.4,1567.68,0.4964,176.6596,129.48,137.1143,1419.0138,323.5147,1145.72,3516.3408,263.62
11-10-2023,26871.21,1566.52,0.4888,178.056,131.83,139.5872,1418.3021,327.4848,1163.9104,3497.9304,262.99
12-10-2023,26756.23,1539.43,0.4829,178.9571,132.33,138.0181,1390.8737,326.2435,1166.0693,3432.6697,258.87
13-10-2023,26862.9,1552.12,0.4851,177.1152,129.79,136.4191,1358.2728,322.8645,1166.0199,3460.0913,251.12
16-10-2023,28518.37,1600.09,0.4978,176.9864,132.55,138.1472,1361.12,327.7016,1163.4141,3414.7429,253.92
17-10-2023,28409.46,1565.4,0.4913,175.4316,131.47,138.7629,1368.9973,327.1301,1168.9729,3398.2705,254.85
18-10-2023,28328.07,1563.66,0.488,174.1344,128.13,137.015,1367.1942,325.2091,1153.4628,3379.0847,242.68
19-10-2023,28733.78,1567.55,0.5201,173.758,128.4,136.8064,1360.6456,326.4012,1144.6033,3357.1289,220.11
20-10-2023,29684.37,1604.86,0.5151,171.2031,125.17,134.6712,1354.5713,321.8202,1141.1042,3394.9199,211.99
23-10-2023,33084.08,1766.32,0.5477,171.3219,126.56,135.565,1336.9185,324.4308,1123.2861,3312.9263,212.08
24-10-2023,33923.52,1785.2,0.559,171.7576,128.56,137.8592,1336.9185,325.6229,1123.2861,3312.9263,216.52
25-10-2023,34503.4,1787.67,0.5555,169.4403,121.39,124.7496,1317.1145,335.6124,1120.6803,3293.4478,212.42
26-10-2023,34157.06,1803.72,0.5535,165.2712,119.57,121.4424,1306.924,323.0221,1105.0709,3241.6187,205.76
27-10-2023,33907.7,1779.98,0.5432,166.5883,127.74,121.3332,1327.0164,324.9136,1124.5765,3255.4138,207.3
30-10-2023,34494.56,1809.85,0.5786,168.6382,132.71,123.6075,1323.844,332.3022,1147.7549,3282.2273,197.36
31-10-2023,34657.73,1815.45,0.5999,169.1135,133.09,123.2301,1315.5282,333.0904,1135.5453,3272.7063,200.84
01-11-2023,35439.76,1847.63,0.6091,172.2825,137,125.5838,1301.8287,340.9322,1140.2604,3235.6924,205.66
02-11-2023,34947.15,1801.34,0.6054,175.8476,138.07,126.6167,1317.2106,343.1488,1151.5767,3264.3032,218.51
03-11-2023,34732.28,1833.71,0.6125,174.9365,138.6,128.2157,1335.3802,347.5623,1151.3285,3255.3652,219.96
06-11-2023,35054.59,1901.65,0.715,177.4915,139.74,129.3578,1349.0797,351.2369,1160.9076,3283.8782,219.27
07-11-2023,35421.85,1886.12,0.6855,180.0564,142.71,130.0729,1350.0411,355.1775,1153.3634,3274.3577,222.18
08-11-2023,35638.33,1889.05,0.6874,181.116,142.08,130.9369,1337.255,357.8078,1159.3689,3285.1414,222.11
09-11-2023,36704.14,2121.13,0.6668,180.6406,140.6,129.3479,1321.6809,355.3351,1146.7871,3252.0139,209.98
10-11-2023,37321.51,2078.52,0.6597,184.8351,143.56,131.6818,1315.9608,364.1818,1148.946,3238.4126,214.65
13-11-2023,36482.51,2054.32,0.6704,183.2486,142.59,131.1852,1320.4792,361.2362,1148.7972,3236.5671,223.71
14-11-2023,35551.21,1979.66,0.6294,185.8664,145.8,132.7047,1320.4792,364.7729,1148.7972,3236.5671,237.41
15-11-2023,37884.19,2059.63,0.6485,186.4316,143.2,133.6979,1356.0015,364.921,1169.5685,3307.2429,242.84
16-11-2023,36162.42,1961.54,0.612,188.1173,142.83,135.9921,1389.0724,371.3375,1171.6779,3398.126,233.59
17-11-2023,36626.32,1961.61,0.6135,188.0975,145.18,134.3831,1382.0065,365.0986,1169.1218,3402.5945,234.3
20-11-2023,37476.66,2022.62,0.6125,189.8427,146.13,135.3167,1381.093,372.5911,1166.0447,3419.2556,235.6
21-11-2023,35758.72,1933.76,0.579,189.0395,143.9,136.0318,1383.4004,368.2773,1180.7109,3410.1235,241.2
22-11-2023,37424.2,2064.08,0.6112,189.7039,146.71,137.5414,1401.474,372.9958,1185.3269,3429.5051,234.21
23-11-2023,37299.18,2062.63,0.6206,189.7039,146.71,137.5414,1393.2543,372.9958,1188.9501,3408.2288,234.21
24-11-2023,37737.05,2082.24,0.6217,188.3752,146.74,135.7537,1381.8623,372.5813,1188.1559,3358.5374,235.45
27-11-2023,37246.29,2027.67,0.6039,188.1966,147.73,135.4756,1381.8623,373.7461,1188.1559,3358.5374,236.08
28-11-2023,37836.63,2049.1,0.6109,188.8015,147.03,136.2602,1386.9573,377.7836,1188.4041,3371.2156,246.72
29-11-2023,37861.9,2029.17,0.6092,187.7802,146.32,134.0653,1403.2043,373.983,1191.5309,3413.5723,244.14
30-11-2023,37729.58,2052.93,0.6063,188.3553,146.09,131.6222,1398.9264,374.0422,1179.9913,3388.168,240.08
01-12-2023,38699.84,2088.21,0.6129,189.6345,147.03,130.9568,1396.1864,369.6988,1188.3545,3411.5322,238.83
04-12-2023,41984.41,2243.25,0.6244,187.8397,144.84,128.3845,1407.7708,364.3978,1201.2092,3412.3093,235.58
05-12-2023,44089.06,2293.88,0.6211,191.7962,146.88,130.0928,1397.7727,367.7343,1209.9198,3430.9136,238.72
06-12-2023,43771.01,2232.96,0.6403,190.7054,144.52,129.1294,1417.3365,364.0621,1221.5092,3501.3467,239.37
07-12-2023,43285.02,2356.77,0.6434,192.6391,146.88,135.9921,1409.261,366.1845,1219.499,3511.8386,242.64
08-12-2023,44186.18,2358.94,0.6725,194.067,147.42,134.0653,1433.5354,369.4224,1218.8538,3523.3022,243.84
11-12-2023,41235.58,2224.1,0.6187,191.5582,145.89,132.377,1430.9877,366.53,1220.6405,3539.04,239.74
12-12-2023,41472.94,2202.33,0.6189,193.0754,147.48,131.6123,1419.0189,369.5705,1203.1202,3567.408,237.01
13-12-2023,42887.55,2260.72,0.6276,196.2981,148.84,131.6619,1393.0139,369.5606,1208.0337,3491.0972,239.29
14-12-2023,43030.6,2316.03,0.6318,196.4468,147.42,131.0362,1443.4374,361.229,1223.0228,3562.696,251.05
15-12-2023,41939.16,2220.32,0.6154,195.9113,149.97,131.6917,1517.4143,365.9674,1238.6324,3750.9221,253.5
18-12-2023,42650.27,2218.75,0.6124,194.2455,154.07,134.8698,1503.9071,367.8627,1251.239,3749.1736,252.08
19-12-2023,42268.08,2177.38,0.6045,195.2866,153.79,135.714,1498.0909,368.4648,1269.6527,3707.3999,257.22
20-12-2023,43669.91,2202.03,0.617,193.1944,152.12,137.3924,1477.037,365.8587,1254.2914,3672.2803,247.14
21-12-2023,43875.01,2239.88,0.6241,193.0456,153.84,139.4581,1476.6526,368.7413,1271.8615,3679.5176,254.5
22-12-2023,44008.04,2326.53,0.6249,191.9747,153.42,140.5208,1502.5132,369.7679,1273.1022,3714.9771,252.54
26-12-2023,42517.32,2230.94,0.6221,191.4293,153.41,140.5506,1484.2953,369.8468,1279.5544,3687.3384,256.61
27-12-2023,43469.34,2380.34,0.6347,191.5285,153.34,139.4085,1506.5509,369.2645,1283.9221,3702.542,261.44
28-12-2023,42588.94,2345.44,0.635,191.9548,153.38,139.2694,1502.2727,370.4589,1293.2034,3691.5637,253.18
29-12-2023,42073.59,2299.64,0.623,190.9137,151.94,138.7332,1483.2859,371.2092,1282.9791,3685.2493,248.48
01-01-2024,44197.61,2352.65,0.6298,190.9137,151.94,138.7332,1491.4094,371.2092,1285.6097,3702.4448,248.48
02-01-2024,44970.34,2356.28,0.6246,184.0815,149.93,137.2236,1475.1143,366.1056,1296.2559,3675.3401,248.42
03-01-2024,42854.08,2210.57,0.5826,182.7032,148.47,137.9684,1432.4298,365.839,1282.1602,3586.4976,238.45
04-01-2024,44194.38,2269.47,0.5874,180.3828,144.57,135.4557,1454.2527,363.2132,1288.786,3562.2593,237.93
05-01-2024,44178.89,2270.21,0.5763,179.6589,145.24,134.8003,1473.3358,363.0256,1294.2705,3631.332,237.49
08-01-2024,46988.14,2332.66,0.5781,184.0022,149.1,137.889,1463.9626,369.8765,1284.1704,3573.4309,240.45
09-01-2024,46123,2344.97,0.5669,183.5857,151.37,139.9845,1470.2114,370.9623,1280.7704,3584.7004,234.96
10-01-2024,46667.48,2584.69,0.6005,184.6269,153.73,141.3054,1461.1746,377.8527,1315.3148,3607.1904,233.94
11-01-2024,46353.15,2618.71,0.6019,184.0319,155.18,141.1068,1436.4675,379.6888,1349.9088,3629.0486,227.22
12-01-2024,42776.42,2522.11,0.5698,184.3592,154.62,141.6729,1550.4371,383.4795,1360.6542,3772.1013,218.89
15-01-2024,42491.26,2510.12,0.5753,184.3592,154.62,141.6729,1588.2666,383.4795,1383.8822,3792.502,218.89
16-01-2024,43130.88,2586.91,0.5755,182.0884,153.16,141.514,1568.5107,385.2563,1364.5255,3751.2141,219.91
17-01-2024,42739.27,2528.09,0.568,181.1463,151.71,140.5009,1576.8264,384.4666,1351.5714,3773.8494,215.55
18-01-2024,41286.68,2468.6,0.5515,187.0464,153.5,142.4972,1579.1337,388.8101,1357.8995,3791.3359,211.88
19-01-2024,41625.47,2490.05,0.5438,189.9518,155.34,145.3773,1595.0922,393.5484,1357.4032,3839.4878,212.19
22-01-2024,39523.63,2311.54,0.5269,192.2623,154.78,144.99,1595.0922,391.4162,1357.4032,3839.4878,208.8
23-01-2024,39876.44,2241.32,0.5178,193.5414,156.02,146.0328,1578.701,393.7754,1318.8138,3756.9148,209.14
24-01-2024,40078.62,2234.13,0.518,192.8671,156.87,147.6814,1610.6665,397.3885,1334.0015,3740.897,207.83
25-01-2024,39941.74,2217.5,0.5135,192.5399,157.75,150.8297,1604.6099,399.6688,1343.1338,3710.2241,182.63
26-01-2024,41816.55,2267.33,0.532,190.8046,159.12,151.1475,1604.6099,398.7408,1343.1338,3710.2241,183.25
29-01-2024,43302.28,2317.51,0.5351,190.1204,161.26,152.4585,1592.5928,404.4565,1437.4111,3701.1685,190.93
30-01-2024,42943.64,2343.1,0.5109,186.4613,159,150.4225,1587.6416,403.341,1397.2831,3700.7302,191.59
31-01-2024,42555.08,2281.77,0.5029,182.8519,155.2,139.1403,1596.7267,392.4724,1416.1434,3715.7258,187.29
01-02-2024,43073.2,2303.34,0.5058,185.2913,159.28,140.1931,1593.0254,398.5927,1416.1683,3752.9224,188.86
02-02-2024,43181.71,2307.85,0.5103,184.2897,171.81,141.4047,1627.9229,405.9372,1446.9902,3862.1267,187.91
05-02-2024,42664.56,2299.16,0.5062,186.1044,170.31,142.6958,1622.0105,400.4387,1428.4524,3868.9431,181.06
06-02-2024,43091.51,2372.2,0.505,187.7108,169.15,143.1129,1662.6279,400.2808,1417.3099,4027.3696,185.1
07-02-2024,44339.04,2424.33,0.5137,187.8199,170.53,144.5431,1628.3074,408.7308,1431.5544,3976.1514,187.58
08-02-2024,45304.61,2419.79,0.5147,186.739,169.84,144.9105,1626.7211,408.79,1439.4708,4025.5195,189.56
09-02-2024,47154.23,2487.62,0.5263,187.5035,174.45,147.9794,1604.8501,415.1473,1450.0177,4025.1304,193.57
12-02-2024,49942.97,2660.56,0.5317,185.8156,172.34,146.5194,1615.1848,409.9253,1441.6794,4012.4719,188.13
13-02-2024,49733.11,2641.6,0.5247,183.7207,168.64,144.1458,1619.4629,401.1002,1454.3357,4040.5149,184.02
14-02-2024,51844.19,2777.51,0.5383,182.837,170.98,144.9403,1601.8219,404.9769,1470.4912,3992.4128,188.71
15-02-2024,51934.57,2825.35,0.5627,182.5491,169.8,141.7921,1611.5797,402.0792,1459.7954,3995.4314,200.45
16-02-2024,52163.28,2804.05,0.5646,181.0101,169.51,139.5575,1635.9021,399.6067,1449.844,4019.8718,199.95
19-02-2024,51781.22,2945,0.5628,181.0101,169.51,139.5575,1634.0754,399.6067,1463.1704,3996.0156,199.95
20-02-2024,52269.59,3015.27,0.5626,180.2655,167.08,140.1534,1620.1359,398.3508,1460.2173,3924.7864,193.76
21-02-2024,51854.36,2968.67,0.5491,181.0201,168.59,141.5735,1591.5834,397.7475,1456.9167,3886.665,194.77
22-02-2024,51263.67,2969.67,0.5408,183.0555,174.58,143.103,1616.3865,407.1131,1470.8635,3979.7542,197.41
23-02-2024,50744.07,2922.1,0.5341,181.2186,174.99,142.9739,1612.0603,405.8175,1482.6512,3945.6733,191.97
26-02-2024,54518.58,3178.24,0.5511,179.8683,174.73,136.6277,1596.0056,403.0484,1476.3975,3895.9639,199.4
27-02-2024,57071.6,3243.69,0.5865,181.3279,173.54,137.9287,1599.3223,402.9891,1474.7349,3996.5994,199.73
28-02-2024,62507.1,3386.34,0.5757,180.1265,173.16,135.4458,1606.6768,403.2265,1444.9304,4010.7681,202.04
29-02-2024,61179.58,3342.24,0.5868,179.4613,176.76,137.5116,1609.2242,409.0812,1450.0675,3987.5439,201.88
